us_timestamp_ns,us_time_rel_s,us_pca1_raw,us_pca1_used,gt_time_sampled_rel_s,gt_flexion_aligned
1773777169532237500,4.9350177,456.50256093112176,456.50256093112176,5.0550177000000005,45.33603360259092
1773777169569208900,4.9719891,499.8494361179582,499.8494361179582,5.0919891,46.43122360348136
1773777169606245900,5.0090261,536.8348005786487,536.8348005786487,5.1290261,46.939014818009504
1773777169643306500,5.0460867,574.3548936558557,574.3548936558557,5.1660867,47.63286677958803
1773777169680246200,5.0830264,595.1358683740607,595.1358683740607,5.2030264,47.82438981685936
1773777169717230800,5.120011,609.1443557280159,609.1443557280159,5.240011,47.999108651771444
1773777169754212600,5.1569928,623.2630894160607,623.2630894160607,5.2769928,48.299159327527796
1773777169792077300,5.1948575,630.3379073315417,630.3379073315417,5.3148575000000005,48.89537704548327
1773777169829539400,5.2323196,634.6943031708822,634.6943031708822,5.3523196,49.245580185557984
1773777169866225400,5.2690056,637.9747561352588,637.9747561352588,5.3890056,49.36677780859901
1773777169903224500,5.3060047,637.4102106492193,637.4102106492193,5.4260047,49.38173378328434
1773777169940241000,5.3430212,635.699575475527,635.699575475527,5.4630212,49.36848810683255
1773777169977232500,5.3800127,631.2214510245781,631.2214510245781,5.5000127,49.29774284890426
1773777170014220000,5.4170002,621.5729545299951,621.5729545299951,5.5370002000000005,49.18730474394764
1773777170051252800,5.454033,612.0317154787175,612.0317154787175,5.574033,48.99367891761904
1773777170088246100,5.4910263,599.131686694627,599.131686694627,5.6110263,48.72748248344776
1773777170125277600,5.5280578,575.9362051658054,575.9362051658054,5.6480578,48.41021784047416
1773777170163268500,5.5660487,547.9155035719356,547.9155035719356,5.6860487,47.982726955994636
1773777170200218900,5.6029991,520.9561795830298,520.9561795830298,5.7229991,47.43146032397428
1773777170237226400,5.6400066,490.71707243395673,490.71707243395673,5.7600066000000005,46.7454039616157
1773777170274242400,5.6770226,456.4517105501013,456.4517105501013,5.7970226,46.04526337132812
1773777170311253500,5.7140337,424.5130863068492,424.5130863068492,5.8340337,45.307717686723734
1773777170348239100,5.7510193,392.91957083412797,392.91957083412797,5.8710193,44.379347188253334
1773777170385236600,5.7880168,350.0681251618415,350.0681251618415,5.9080168,43.46438825443024
1773777170422295800,5.825076,310.33632318464,310.33632318464,5.945076,42.53936460354796
1773777170459222000,5.8620022,272.53701163429594,272.53701163429594,5.9820022,41.56756931052898
1773777170496222900,5.8990031,221.57748641611104,221.57748641611104,6.0190031,40.51512355944129
1773777170533211500,5.9359917,159.0096979720093,159.0096979720093,6.0559917,39.360669500989246
1773777170570214100,5.9729943,100.67345428012347,100.67345428012347,6.0929943,38.021393182745896
1773777170607231600,6.0100118,27.02271207644329,27.02271207644329,6.1300118,36.403533116714385
1773777170644211600,6.0469918,-54.91071191952554,-54.91071191952554,6.1669918,34.68509623279053
1773777170681251900,6.0840321,-132.16083240941836,-132.16083240941836,6.2040321,32.927063010895104
1773777170718243900,6.1210241,-207.54999183033868,-207.54999183033868,6.2410241,31.149618769488875
1773777170755334100,6.1581143,-281.15754962272644,-281.15754962272644,6.2781143,29.491131664405767
1773777170792259500,6.1950397,-345.865992804322,-345.865992804322,6.3150397,27.81138719296833
1773777170829253400,6.2320336,-394.8970027527453,-394.8970027527453,6.3520336,26.031006804301203
1773777170866246000,6.2690262,-422.5614192851928,-422.5614192851928,6.3890262,24.048928267551446
1773777170903233100,6.3060133,-449.1195578427182,-449.1195578427182,6.4260133,22.001653443196123
1773777170940227100,6.3430073,-456.3787092279258,-456.3787092279258,6.4630073,19.786120416164085
1773777170977223300,6.3800035,-442.8578694488907,-442.8578694488907,6.5000035,17.29968789128372
1773777171014211500,6.4169917,-419.8367155538219,-419.8367155538219,6.5369917,14.671624359370682
1773777171051215900,6.4539961,-387.73209559424726,-387.73209559424726,6.5739961000000005,11.920162952934021
1773777171088242000,6.4910222,-345.28298835981457,-345.28298835981457,6.6110222,9.350295880223332
1773777171125248900,6.5280291,-294.21701982900254,-294.21701982900254,6.6480291000000005,6.354539587754698
1773777171162338800,6.565119,-242.11678310410198,-242.11678310410198,6.685119,3.0649987758065804
1773777171199250900,6.6020311,-202.04768124265476,-202.04768124265476,6.7220311,-0.3766019723333689
1773777171236439800,6.63922,-190.70232627423678,-190.70232627423678,6.75922,-3.834739158553744
1773777171273212200,6.6759924,-192.45908570631508,-192.45908570631508,6.7959924,-7.176726714357121
1773777171310253700,6.7130339,-206.9835645858761,-206.9835645858761,6.8330339,-10.449026091758498
1773777171347478200,6.7502584,-231.54389928434585,-231.54389928434585,6.8702584,-13.26558600159562
1773777171384259000,6.7870392,-250.92537971817612,-250.92537971817612,6.9070392,-15.707482809448601
1773777171421256100,6.8240363,-283.24001183099335,-283.24001183099335,6.9440363000000005,-17.872735322114494
1773777171458235700,6.8610159,-317.21870695833513,-317.21870695833513,6.9810159,-19.85306959149992
1773777171495269700,6.8980499,-349.8576086918305,-349.8576086918305,7.0180499,-21.773208392008872
1773777171532210400,6.9349906,-379.10582470520586,-379.10582470520586,7.0549906,-23.61952861861668
1773777171569247300,6.9720275,-381.36788689938203,-381.36788689938203,7.0920275,-25.487338938227463
1773777171606231700,7.0090119,-367.0875310957904,-367.0875310957904,7.1290119,-27.632799710892098
1773777171643240000,7.0460202,-348.61639701603013,-348.61639701603013,7.1660202,-29.71035988559392
1773777171680244400,7.0830246,-329.4757945135497,-329.4757945135497,7.2030246,-32.04915277639924
1773777171717228800,7.120009,-310.5779414071445,-310.5779414071445,7.240009,-34.41143219654943
1773777171754223600,7.1570038,-292.82818778304215,-292.82818778304215,7.2770038,-36.69617001138227
1773777171791251800,7.194032,-282.72848514194027,-282.72848514194027,7.314032,-38.63787109838965
1773777171828219800,7.231,-270.8012294601006,-270.8012294601006,7.351,-40.63690337227142
1773777171865226700,7.2680069,-257.85774730623666,-257.85774730623666,7.3880069,-42.479185664167574
1773777171902219500,7.3049997,-243.83820768966322,-243.83820768966322,7.4249997,-44.16231941566769
1773777171939215500,7.3419957,-230.54744588071674,-230.54744588071674,7.4619957,-46.01299333725791
1773777171976285300,7.3790655,-214.85115659078625,-214.85115659078625,7.4990655,-47.904565957648316
1773777172013277900,7.4160581,-192.7113112654724,-192.7113112654724,7.5360581,-49.867818791909606
1773777172050277700,7.4530579,-175.12498188994425,-175.12498188994425,7.5730579,-51.812659489029194
1773777172087261900,7.4900421,-146.12619680314702,-146.12619680314702,7.6100421,-53.91351828588708
1773777172124232500,7.5270127,-119.592526421742,-119.592526421742,7.6470127,-56.088291942293935
1773777172161248800,7.564029,-94.67794935589805,-94.67794935589805,7.684029,-58.24482285710112
1773777172198301900,7.6010821,-76.11531407627929,-76.11531407627929,7.7210821,-60.224252501584594
1773777172235241700,7.6380219,-56.06054961704693,-56.06054961704693,7.7580219,-62.23937319750511
1773777172272243400,7.6750236,-38.637740435849246,-38.637740435849246,7.7950236,-63.98548549498549
1773777172309336200,7.7121164,-23.709044961860002,-23.709044961860002,7.8321164,-65.70985634894254
1773777172346270400,7.7490506,-9.225671261906097,-9.225671261906097,7.8690506000000005,-67.33431247761469
1773777172383233300,7.7860135,6.579952577395289,6.579952577395289,7.9060135,-68.77967379283919
1773777172420244500,7.8230247,13.002894566002324,13.002894566002324,7.9430247000000005,-69.96191068627171
1773777172457243800,7.860024,22.752098520573355,22.752098520573355,7.980024,-71.02077890041943
1773777172494281300,7.8970615,30.779699671648704,30.779699671648704,8.0170615,-71.99214176300771
1773777172531225100,7.9340053,43.08461543954319,43.08461543954319,8.0540053,-72.86041565268971
1773777172568252600,7.9710328,53.16582496630069,53.16582496630069,8.091032799999999,-73.6286782828067
1773777172605208300,8.0079885,62.79277221072793,62.79277221072793,8.127988499999999,-74.32326096747319
1773777172642212500,8.0449927,68.19515147533737,68.19515147533737,8.164992699999999,-74.9759425007441
1773777172679214500,8.0819947,66.38881150505732,66.38881150505732,8.201994699999998,-75.57256587913328
1773777172716263400,8.1190436,55.56945833879413,55.56945833879413,8.239043599999999,-76.06647512636057
1773777172753215800,8.155996,46.62560824365087,46.62560824365087,8.275996,-76.41682566085358
1773777172790246400,8.1930266,37.190722953368514,37.190722953368514,8.313026599999999,-76.62849037247082
1773777172827223100,8.2300033,22.53156301191699,22.53156301191699,8.3500033,-76.7101474147342
1773777172864242600,8.2670228,7.092895865017816,7.092895865017816,8.387022799999999,-76.61426847033064
1773777172901222500,8.3040027,-7.813238596075633,-7.813238596075633,8.424002699999999,-76.31039109085602
1773777172938215800,8.340996,-22.03432720013936,-22.03432720013936,8.460996,-75.80430787989881
1773777172975211100,8.3779913,-32.00547543632853,-32.00547543632853,8.497991299999999,-75.16533999615798
1773777173012222600,8.4150028,-39.960229760028966,-39.960229760028966,8.5350028,-74.40007330140791
1773777173049254300,8.4520345,-40.348852896469126,-40.348852896469126,8.5720345,-73.50249320079278
1773777173086210500,8.4889907,-37.83866891852098,-37.83866891852098,8.6089907,-72.54635263960964
1773777173124239600,8.5270198,-30.405138785321327,-30.405138785321327,8.647019799999999,-71.38850945135043
1773777173161229800,8.56401,-16.343512326973837,-16.343512326973837,8.684009999999999,-70.14884012285329
1773777173198245900,8.6010261,-5.377846467866579,-5.377846467866579,8.7210261,-68.54036279082912
1773777173235210100,8.6379903,-0.13067192390014215,-0.13067192390014215,8.7579903,-66.63271573613228
1773777173272214900,8.6749951,2.4780733431380515,2.4780733431380515,8.7949951,-64.62374495533663
1773777173309232500,8.7120127,3.0962921313632266,3.0962921313632266,8.8320127,-62.214904775444246
1773777173346255300,8.7490355,9.1782458823707,9.1782458823707,8.869035499999999,-59.82006725233694
1773777173383217000,8.7859972,17.56017649774072,17.56017649774072,8.9059972,-57.39425343722592
1773777173420255500,8.8230357,21.201147683627152,21.201147683627152,8.9430357,-54.88582329948592
1773777173457250900,8.8600311,10.282175059239718,10.282175059239718,8.9800311,-52.205827373398265
1773777173494220700,8.8970009,-14.032712672880926,-14.032712672880926,9.0170009,-49.32652425665311
1773777173531572400,8.9343526,-34.08719370400945,-34.08719370400945,9.0543526,-46.53271744859037
1773777173568218400,8.9709986,-67.0018897144694,-67.0018897144694,9.090998599999999,-43.75385050851125
1773777173605203000,9.0079832,-113.15591336382855,-113.15591336382855,9.1279832,-41.1432757032351
1773777173642259800,9.04504,-162.7481190864405,-162.7481190864405,9.16504,-38.94648979588808
1773777173679250100,9.0820303,-227.59206048972666,-227.59206048972666,9.202030299999999,-36.823405549259554
1773777173716215800,9.118996,-302.83060338029657,-302.83060338029657,9.238995999999998,-34.827137493910364
1773777173753213200,9.1559934,-366.9328215758138,-366.9328215758138,9.275993399999999,-33.16860364540468
1773777173790231900,9.1930121,-421.6713932273758,-421.6713932273758,9.3130121,-31.50524837920678
1773777173827230300,9.2300105,-438.4940451342633,-438.4940451342633,9.3500105,-29.710307572634115
1773777173864273700,9.2670539,-440.1353924406713,-440.1353924406713,9.3870539,-28.03207894136636
1773777173901214900,9.3039951,-423.27715984823817,-423.27715984823817,9.423995099999999,-26.151511484838892
1773777173938255300,9.3410355,-375.2666035832542,-375.2666035832542,9.4610355,-24.136993052137534
1773777173975231600,9.3780118,-331.5999266180269,-331.5999266180269,9.498011799999999,-22.150997902430518
1773777174012202500,9.4149827,-279.10240901907196,-279.10240901907196,9.534982699999999,-20.279771142401792
1773777174049207000,9.4519872,-232.62072485833858,-232.62072485833858,9.571987199999999,-18.035639049827843
1773777174086208500,9.4889887,-213.66615805084848,-213.66615805084848,9.6089887,-15.6878181613834
1773777174123214400,9.5259946,-199.23586628423925,-199.23586628423925,9.6459946,-13.321949617831027
1773777174160258900,9.5630391,-209.08815452356515,-209.08815452356515,9.683039099999998,-10.74204673809984
1773777174197246000,9.6000262,-237.93066578343488,-237.93066578343488,9.7200262,-8.003234375636065
1773777174234216800,9.636997,-268.7219550918604,-268.7219550918604,9.756996999999998,-4.9271312178335736
1773777174271220600,9.6740008,-315.2492503967111,-315.2492503967111,9.7940008,-1.9074602400056726
1773777174308210200,9.7109904,-355.7367267062872,-355.7367267062872,9.8309904,1.1018029845778252
1773777174345222700,9.7480029,-403.28284975399293,-403.28284975399293,9.868002899999999,4.190177354670698
1773777174382227100,9.7850073,-436.7853333019087,-436.7853333019087,9.9050073,7.175316108109062
1773777174419229800,9.82201,-449.62505703816464,-449.62505703816464,9.94201,9.967496355449269
1773777174456217800,9.858998,-453.314310523719,-453.314310523719,9.978997999999999,12.791573562924833
1773777174493234300,9.8960145,-447.31900442628177,-447.31900442628177,10.016014499999999,15.43873365692929
1773777174530215800,9.932996,-438.22773334456167,-438.22773334456167,10.052995999999998,17.79851046695627
1773777174567203500,9.9699837,-419.77137174030054,-419.77137174030054,10.0899837,20.37511016640602
1773777174604240700,10.0070209,-396.34207475424984,-396.34207475424984,10.1270209,22.691740379205516
1773777174641245400,10.0440256,-373.0947003345827,-373.0947003345827,10.164025599999999,24.771760717878845
1773777174678241700,10.0810219,-327.58758523152767,-327.58758523152767,10.201021899999999,26.901820045967735
1773777174715203200,10.1179834,-275.64034053129194,-275.64034053129194,10.2379834,28.933660164529165
1773777174752244700,10.1550249,-227.95325605039415,-227.95325605039415,10.2750249,30.47184027463909
1773777174789312600,10.1920928,-178.13625929874476,-178.13625929874476,10.312092799999999,32.03486516571286
1773777174826213000,10.2289932,-125.05651172492674,-125.05651172492674,10.348993199999999,33.605500610699046
1773777174863212100,10.2659923,-63.733797595656114,-63.733797595656114,10.3859923,35.004768190007276
1773777174900220000,10.3030002,-9.859072227193174,-9.859072227193174,10.423000199999999,36.363915388117945
1773777174937222100,10.3400023,50.89641433224705,50.89641433224705,10.4600023,37.7391212699255
1773777174974566800,10.377347,122.16221864929696,122.16221864929696,10.497347,39.10344884600236
1773777175011230000,10.4140102,178.27701410502175,178.27701410502175,10.534010199999999,40.27144526729677
1773777175048304800,10.451085,237.9085168874727,237.9085168874727,10.571085,41.31310587433685
1773777175085207300,10.4879875,300.5609580648739,300.5609580648739,10.607987499999998,42.23348771766229
1773777175122231300,10.5250115,359.7152100742075,359.7152100742075,10.645011499999999,43.0249269155142
1773777175160497000,10.5632772,405.9261364325797,405.9261364325797,10.6832772,43.7419087917252
1773777175197256800,10.600037,448.68730057606683,448.68730057606683,10.720037,44.38594169678518
1773777175234235000,10.6370152,492.41175712841465,492.41175712841465,10.7570152,44.94722231886555
1773777175271230600,10.6740108,524.4439660411791,524.4439660411791,10.794010799999999,45.37174013500352
1773777175308206500,10.7109867,546.4392426819519,546.4392426819519,10.830986699999999,45.74684744045598
1773777175345233000,10.7480132,568.6287712438376,568.6287712438376,10.8680132,46.047739928281615
1773777175382254700,10.7850349,580.9991380887095,580.9991380887095,10.905034899999999,46.283373747794776
1773777175419337400,10.8221176,590.4805621984776,590.4805621984776,10.9421176,46.48127308091767
1773777175456219200,10.8589994,593.6799444783836,593.6799444783836,10.9789994,46.63263783538756
1773777175493217800,10.895998,591.975839427252,591.975839427252,11.015998,46.75310815001405
1773777175530230800,10.933011,585.7227532492869,585.7227532492869,11.053011,46.85663284097923
1773777175567225800,10.970006,561.043215173406,561.043215173406,11.090005999999999,46.93232122133502
1773777175604265900,11.0070461,535.0381462302784,535.0381462302784,11.1270461,46.911216521695124
1773777175641215600,11.0439958,508.59741702252757,508.59741702252757,11.163995799999999,46.727739275972965
